ID,conc,ind,qst,X,Y
189,Conc1.JPG,15,B7,-1,-1
189,Conc1.JPG,16,B4,-1,-1
189,Conc1.JPG,16,B5,-1,-1
189,Conc1.JPG,16,B6,-1,-1
189,Conc1.JPG,16,B7,-1,-1
189,Conc1.JPG,17,B4,-1,-1
189,Conc1.JPG,17,B5,-1,-1
189,Conc1.JPG,17,B6,-1,-1
189,Conc1.JPG,17,B7,-1,-1
189,Conc1.JPG,18,B4,-1,-1
189,Conc1.JPG,18,B5,-1,-1
189,Conc1.JPG,18,B6,-1,-1
189,Conc1.JPG,18,B7,-1,-1
189,Conc1.JPG,19,B4,-1,-1
189,Conc1.JPG,19,B5,-1,-1
189,Conc1.JPG,19,B6,-1,-1
189,Conc1.JPG,19,B7,-1,-1
189,Conc1.JPG,20,B4,-1,-1
189,Conc1.JPG,20,B5,-1,-1
189,Conc1.JPG,20,B6,-1,-1
189,Conc1.JPG,20,B7,-1,-1
189,Conc1.JPG,21,B4,-1,-1
189,Conc1.JPG,21,B5,-1,-1
189,Conc1.JPG,21,B6,-1,-1
189,Conc1.JPG,21,B7,-1,-1
189,Conc1.JPG,22,B4,-1,-1
189,Conc1.JPG,22,B5,-1,-1
189,Conc1.JPG,22,B6,-1,-1
189,Conc1.JPG,22,B7,-1,-1
189,Conc1.JPG,23,B4,-1,-1
189,Conc1.JPG,23,B5,-1,-1
189,Conc1.JPG,23,B6,-1,-1
189,Conc1.JPG,23,B7,-1,-1
189,Conc1.JPG,24,B4,-1,-1
189,Conc1.JPG,24,B5,-1,-1
189,Conc1.JPG,24,B6,-1,-1
189,Conc1.JPG,24,B7,-1,-1
189,Conc1.JPG,25,B4,-1,-1
189,Conc1.JPG,25,B5,-1,-1
189,Conc1.JPG,25,B6,-1,-1
189,Conc1.JPG,25,B7,-1,-1
189,Conc1.JPG,26,B4,-1,-1
189,Conc1.JPG,26,B5,-1,-1
189,Conc1.JPG,26,B6,-1,-1
189,Conc1.JPG,26,B7,-1,-1
189,Conc1.JPG,27,B4,-1,-1
189,Conc1.JPG,27,B5,-1,-1
189,Conc1.JPG,27,B6,-1,-1
189,Conc1.JPG,27,B7,-1,-1
189,Conc1.JPG,28,B4,-1,-1
189,Conc1.JPG,28,B5,-1,-1
189,Conc1.JPG,28,B6,-1,-1
189,Conc1.JPG,28,B7,-1,-1
189,Conc1.JPG,29,B4,-1,-1
189,Conc1.JPG,29,B5,-1,-1
189,Conc1.JPG,29,B6,-1,-1
189,Conc1.JPG,29,B7,-1,-1
189,Conc1.JPG,30,B4,-1,-1
189,Conc1.JPG,30,B5,-1,-1
189,Conc1.JPG,30,B6,-1,-1
189,Conc1.JPG,30,B7,-1,-1
190,Conc1.JPG,1,B4,342,149
190,Conc1.JPG,1,B5,245,438
190,Conc1.JPG,1,B6,141,537
190,Conc1.JPG,1,B7,459,334
190,Conc1.JPG,2,B4,521,153
190,Conc1.JPG,2,B5,-1,-1
190,Conc1.JPG,2,B6,260,547
190,Conc1.JPG,2,B7,483,334
190,Conc1.JPG,3,B4,614,153
190,Conc1.JPG,3,B5,-1,-1
190,Conc1.JPG,3,B6,-1,-1
190,Conc1.JPG,3,B7,532,345
190,Conc1.JPG,4,B4,814,385
190,Conc1.JPG,4,B5,-1,-1
190,Conc1.JPG,4,B6,-1,-1
190,Conc1.JPG,4,B7,150,311
190,Conc1.JPG,5,B4,1064,191
190,Conc1.JPG,5,B5,-1,-1
190,Conc1.JPG,5,B6,-1,-1
190,Conc1.JPG,5,B7,62,309
190,Conc1.JPG,6,B4,340,311
190,Conc1.JPG,6,B5,-1,-1
190,Conc1.JPG,6,B6,-1,-1
190,Conc1.JPG,6,B7,202,313
190,Conc1.JPG,7,B4,449,316
190,Conc1.JPG,7,B5,-1,-1
190,Conc1.JPG,7,B6,-1,-1
190,Conc1.JPG,7,B7,290,309
190,Conc1.JPG,8,B4,504,315
190,Conc1.JPG,8,B5,-1,-1
190,Conc1.JPG,8,B6,-1,-1
190,Conc1.JPG,8,B7,381,315
190,Conc1.JPG,9,B4,156,330
190,Conc1.JPG,9,B5,-1,-1
190,Conc1.JPG,9,B6,-1,-1
190,Conc1.JPG,9,B7,453,313
190,Conc1.JPG,10,B4,294,335
190,Conc1.JPG,10,B5,-1,-1
190,Conc1.JPG,10,B6,-1,-1
190,Conc1.JPG,10,B7,509,314
190,Conc1.JPG,11,B4,232,436
190,Conc1.JPG,11,B5,-1,-1
190,Conc1.JPG,11,B6,-1,-1
190,Conc1.JPG,11,B7,110,342
190,Conc1.JPG,12,B4,389,442
190,Conc1.JPG,12,B5,-1,-1
190,Conc1.JPG,12,B6,-1,-1
190,Conc1.JPG,12,B7,296,338
190,Conc1.JPG,13,B4,327,436
190,Conc1.JPG,13,B5,-1,-1
190,Conc1.JPG,13,B6,-1,-1
190,Conc1.JPG,13,B7,88,356
190,Conc1.JPG,14,B4,463,438
190,Conc1.JPG,14,B5,-1,-1
190,Conc1.JPG,14,B6,-1,-1
190,Conc1.JPG,14,B7,61,363
190,Conc1.JPG,15,B4,544,444
190,Conc1.JPG,15,B5,-1,-1
190,Conc1.JPG,15,B6,-1,-1
190,Conc1.JPG,15,B7,173,369
190,Conc1.JPG,16,B4,174,435
190,Conc1.JPG,16,B5,-1,-1
190,Conc1.JPG,16,B6,-1,-1
190,Conc1.JPG,16,B7,574,343
190,Conc1.JPG,17,B4,65,447
190,Conc1.JPG,17,B5,-1,-1
190,Conc1.JPG,17,B6,-1,-1
190,Conc1.JPG,17,B7,-1,-1
190,Conc1.JPG,18,B4,25,444
190,Conc1.JPG,18,B5,-1,-1
190,Conc1.JPG,18,B6,-1,-1
190,Conc1.JPG,18,B7,-1,-1
190,Conc1.JPG,19,B4,-1,-1
190,Conc1.JPG,19,B5,-1,-1
190,Conc1.JPG,19,B6,-1,-1
190,Conc1.JPG,19,B7,-1,-1
190,Conc1.JPG,20,B4,-1,-1
190,Conc1.JPG,20,B5,-1,-1
190,Conc1.JPG,20,B6,-1,-1
190,Conc1.JPG,20,B7,-1,-1
190,Conc1.JPG,21,B4,-1,-1
190,Conc1.JPG,21,B5,-1,-1
190,Conc1.JPG,21,B6,-1,-1
190,Conc1.JPG,21,B7,-1,-1
190,Conc1.JPG,22,B4,-1,-1
190,Conc1.JPG,22,B5,-1,-1
190,Conc1.JPG,22,B6,-1,-1
190,Conc1.JPG,22,B7,-1,-1
190,Conc1.JPG,23,B4,-1,-1
190,Conc1.JPG,23,B5,-1,-1
190,Conc1.JPG,23,B6,-1,-1
190,Conc1.JPG,23,B7,-1,-1
190,Conc1.JPG,24,B4,-1,-1
190,Conc1.JPG,24,B5,-1,-1
190,Conc1.JPG,24,B6,-1,-1
190,Conc1.JPG,24,B7,-1,-1
190,Conc1.JPG,25,B4,-1,-1
190,Conc1.JPG,25,B5,-1,-1
190,Conc1.JPG,25,B6,-1,-1
190,Conc1.JPG,25,B7,-1,-1
190,Conc1.JPG,26,B4,-1,-1
190,Conc1.JPG,26,B5,-1,-1
190,Conc1.JPG,26,B6,-1,-1
190,Conc1.JPG,26,B7,-1,-1
190,Conc1.JPG,27,B4,-1,-1
190,Conc1.JPG,27,B5,-1,-1
190,Conc1.JPG,27,B6,-1,-1
190,Conc1.JPG,27,B7,-1,-1
190,Conc1.JPG,28,B4,-1,-1
190,Conc1.JPG,28,B5,-1,-1
190,Conc1.JPG,28,B6,-1,-1
190,Conc1.JPG,28,B7,-1,-1
190,Conc1.JPG,29,B4,-1,-1
190,Conc1.JPG,29,B5,-1,-1
190,Conc1.JPG,29,B6,-1,-1
190,Conc1.JPG,29,B7,-1,-1
190,Conc1.JPG,30,B4,-1,-1
190,Conc1.JPG,30,B5,-1,-1
190,Conc1.JPG,30,B6,-1,-1
190,Conc1.JPG,30,B7,-1,-1
191,Conc1.JPG,1,B4,889,452
191,Conc1.JPG,1,B5,-1,-1
191,Conc1.JPG,1,B6,1052,331
191,Conc1.JPG,1,B7,-1,-1
191,Conc1.JPG,2,B4,-1,-1
191,Conc1.JPG,2,B5,-1,-1
191,Conc1.JPG,2,B6,-1,-1
191,Conc1.JPG,2,B7,-1,-1
191,Conc1.JPG,3,B4,-1,-1
191,Conc1.JPG,3,B5,-1,-1
191,Conc1.JPG,3,B6,-1,-1
191,Conc1.JPG,3,B7,-1,-1
191,Conc1.JPG,4,B4,-1,-1
191,Conc1.JPG,4,B5,-1,-1
191,Conc1.JPG,4,B6,-1,-1
191,Conc1.JPG,4,B7,-1,-1
191,Conc1.JPG,5,B4,-1,-1
191,Conc1.JPG,5,B5,-1,-1
191,Conc1.JPG,5,B6,-1,-1
191,Conc1.JPG,5,B7,-1,-1
191,Conc1.JPG,6,B4,-1,-1
191,Conc1.JPG,6,B5,-1,-1
191,Conc1.JPG,6,B6,-1,-1
191,Conc1.JPG,6,B7,-1,-1
191,Conc1.JPG,7,B4,-1,-1
191,Conc1.JPG,7,B5,-1,-1
191,Conc1.JPG,7,B6,-1,-1
191,Conc1.JPG,7,B7,-1,-1
191,Conc1.JPG,8,B4,-1,-1
191,Conc1.JPG,8,B5,-1,-1
191,Conc1.JPG,8,B6,-1,-1
191,Conc1.JPG,8,B7,-1,-1
191,Conc1.JPG,9,B4,-1,-1
191,Conc1.JPG,9,B5,-1,-1
191,Conc1.JPG,9,B6,-1,-1
191,Conc1.JPG,9,B7,-1,-1
191,Conc1.JPG,10,B4,-1,-1
191,Conc1.JPG,10,B5,-1,-1
191,Conc1.JPG,10,B6,-1,-1
191,Conc1.JPG,10,B7,-1,-1
191,Conc1.JPG,11,B4,-1,-1
191,Conc1.JPG,11,B5,-1,-1
191,Conc1.JPG,11,B6,-1,-1
191,Conc1.JPG,11,B7,-1,-1
191,Conc1.JPG,12,B4,-1,-1
191,Conc1.JPG,12,B5,-1,-1
191,Conc1.JPG,12,B6,-1,-1
191,Conc1.JPG,12,B7,-1,-1
191,Conc1.JPG,13,B4,-1,-1
191,Conc1.JPG,13,B5,-1,-1
191,Conc1.JPG,13,B6,-1,-1
191,Conc1.JPG,13,B7,-1,-1
191,Conc1.JPG,14,B4,-1,-1
191,Conc1.JPG,14,B5,-1,-1
191,Conc1.JPG,14,B6,-1,-1
191,Conc1.JPG,14,B7,-1,-1
191,Conc1.JPG,15,B4,-1,-1
191,Conc1.JPG,15,B5,-1,-1
191,Conc1.JPG,15,B6,-1,-1
191,Conc1.JPG,15,B7,-1,-1
191,Conc1.JPG,16,B4,-1,-1
191,Conc1.JPG,16,B5,-1,-1
191,Conc1.JPG,16,B6,-1,-1
191,Conc1.JPG,16,B7,-1,-1
191,Conc1.JPG,17,B4,-1,-1
191,Conc1.JPG,17,B5,-1,-1
191,Conc1.JPG,17,B6,-1,-1
191,Conc1.JPG,17,B7,-1,-1
191,Conc1.JPG,18,B4,-1,-1
191,Conc1.JPG,18,B5,-1,-1
191,Conc1.JPG,18,B6,-1,-1
191,Conc1.JPG,18,B7,-1,-1
191,Conc1.JPG,19,B4,-1,-1
191,Conc1.JPG,19,B5,-1,-1
191,Conc1.JPG,19,B6,-1,-1
191,Conc1.JPG,19,B7,-1,-1
191,Conc1.JPG,20,B4,-1,-1
191,Conc1.JPG,20,B5,-1,-1
191,Conc1.JPG,20,B6,-1,-1
191,Conc1.JPG,20,B7,-1,-1
191,Conc1.JPG,21,B4,-1,-1
191,Conc1.JPG,21,B5,-1,-1
191,Conc1.JPG,21,B6,-1,-1
191,Conc1.JPG,21,B7,-1,-1
191,Conc1.JPG,22,B4,-1,-1
191,Conc1.JPG,22,B5,-1,-1
191,Conc1.JPG,22,B6,-1,-1
191,Conc1.JPG,22,B7,-1,-1
191,Conc1.JPG,23,B4,-1,-1
191,Conc1.JPG,23,B5,-1,-1
191,Conc1.JPG,23,B6,-1,-1
191,Conc1.JPG,23,B7,-1,-1
191,Conc1.JPG,24,B4,-1,-1
191,Conc1.JPG,24,B5,-1,-1
191,Conc1.JPG,24,B6,-1,-1
191,Conc1.JPG,24,B7,-1,-1
191,Conc1.JPG,25,B4,-1,-1
191,Conc1.JPG,25,B5,-1,-1
191,Conc1.JPG,25,B6,-1,-1
191,Conc1.JPG,25,B7,-1,-1
191,Conc1.JPG,26,B4,-1,-1
191,Conc1.JPG,26,B5,-1,-1
191,Conc1.JPG,26,B6,-1,-1
191,Conc1.JPG,26,B7,-1,-1
191,Conc1.JPG,27,B4,-1,-1
191,Conc1.JPG,27,B5,-1,-1
191,Conc1.JPG,27,B6,-1,-1
191,Conc1.JPG,27,B7,-1,-1
191,Conc1.JPG,28,B4,-1,-1
191,Conc1.JPG,28,B5,-1,-1
191,Conc1.JPG,28,B6,-1,-1
191,Conc1.JPG,28,B7,-1,-1
191,Conc1.JPG,29,B4,-1,-1
191,Conc1.JPG,29,B5,-1,-1
191,Conc1.JPG,29,B6,-1,-1
191,Conc1.JPG,29,B7,-1,-1
191,Conc1.JPG,30,B4,-1,-1
191,Conc1.JPG,30,B5,-1,-1
191,Conc1.JPG,30,B6,-1,-1
191,Conc1.JPG,30,B7,-1,-1
192,Conc1.JPG,1,B4,854,530
192,Conc1.JPG,1,B5,148,539
192,Conc1.JPG,1,B6,-1,-1
192,Conc1.JPG,1,B7,-1,-1
192,Conc1.JPG,2,B4,1094,273
192,Conc1.JPG,2,B5,-1,-1
192,Conc1.JPG,2,B6,-1,-1
192,Conc1.JPG,2,B7,-1,-1
192,Conc1.JPG,3,B4,888,455
192,Conc1.JPG,3,B5,-1,-1
192,Conc1.JPG,3,B6,-1,-1
192,Conc1.JPG,3,B7,-1,-1
192,Conc1.JPG,4,B4,3,210
192,Conc1.JPG,4,B5,-1,-1
192,Conc1.JPG,4,B6,-1,-1
192,Conc1.JPG,4,B7,-1,-1
192,Conc1.JPG,5,B4,-1,-1
192,Conc1.JPG,5,B5,-1,-1
192,Conc1.JPG,5,B6,-1,-1
192,Conc1.JPG,5,B7,-1,-1
192,Conc1.JPG,6,B4,-1,-1
192,Conc1.JPG,6,B5,-1,-1
192,Conc1.JPG,6,B6,-1,-1
192,Conc1.JPG,6,B7,-1,-1
192,Conc1.JPG,7,B4,-1,-1
192,Conc1.JPG,7,B5,-1,-1
192,Conc1.JPG,7,B6,-1,-1
192,Conc1.JPG,7,B7,-1,-1
192,Conc1.JPG,8,B4,-1,-1
192,Conc1.JPG,8,B5,-1,-1
192,Conc1.JPG,8,B6,-1,-1
192,Conc1.JPG,8,B7,-1,-1
192,Conc1.JPG,9,B4,-1,-1
192,Conc1.JPG,9,B5,-1,-1
192,Conc1.JPG,9,B6,-1,-1
192,Conc1.JPG,9,B7,-1,-1
192,Conc1.JPG,10,B4,-1,-1
192,Conc1.JPG,10,B5,-1,-1
192,Conc1.JPG,10,B6,-1,-1
192,Conc1.JPG,10,B7,-1,-1
192,Conc1.JPG,11,B4,-1,-1
192,Conc1.JPG,11,B5,-1,-1
192,Conc1.JPG,11,B6,-1,-1
192,Conc1.JPG,11,B7,-1,-1
192,Conc1.JPG,12,B4,-1,-1
192,Conc1.JPG,12,B5,-1,-1
192,Conc1.JPG,12,B6,-1,-1
192,Conc1.JPG,12,B7,-1,-1
192,Conc1.JPG,13,B4,-1,-1
192,Conc1.JPG,13,B5,-1,-1
192,Conc1.JPG,13,B6,-1,-1
192,Conc1.JPG,13,B7,-1,-1
192,Conc1.JPG,14,B4,-1,-1
192,Conc1.JPG,14,B5,-1,-1
192,Conc1.JPG,14,B6,-1,-1
192,Conc1.JPG,14,B7,-1,-1
192,Conc1.JPG,15,B4,-1,-1
192,Conc1.JPG,15,B5,-1,-1
192,Conc1.JPG,15,B6,-1,-1
192,Conc1.JPG,15,B7,-1,-1
192,Conc1.JPG,16,B4,-1,-1
192,Conc1.JPG,16,B5,-1,-1
192,Conc1.JPG,16,B6,-1,-1
192,Conc1.JPG,16,B7,-1,-1
192,Conc1.JPG,17,B4,-1,-1
192,Conc1.JPG,17,B5,-1,-1
192,Conc1.JPG,17,B6,-1,-1
192,Conc1.JPG,17,B7,-1,-1
192,Conc1.JPG,18,B4,-1,-1
192,Conc1.JPG,18,B5,-1,-1
192,Conc1.JPG,18,B6,-1,-1
192,Conc1.JPG,18,B7,-1,-1
192,Conc1.JPG,19,B4,-1,-1
192,Conc1.JPG,19,B5,-1,-1
192,Conc1.JPG,19,B6,-1,-1
192,Conc1.JPG,19,B7,-1,-1
192,Conc1.JPG,20,B4,-1,-1
192,Conc1.JPG,20,B5,-1,-1
192,Conc1.JPG,20,B6,-1,-1
192,Conc1.JPG,20,B7,-1,-1
192,Conc1.JPG,21,B4,-1,-1
192,Conc1.JPG,21,B5,-1,-1
192,Conc1.JPG,21,B6,-1,-1
192,Conc1.JPG,21,B7,-1,-1
192,Conc1.JPG,22,B4,-1,-1
192,Conc1.JPG,22,B5,-1,-1
192,Conc1.JPG,22,B6,-1,-1
192,Conc1.JPG,22,B7,-1,-1
192,Conc1.JPG,23,B4,-1,-1
192,Conc1.JPG,23,B5,-1,-1
192,Conc1.JPG,23,B6,-1,-1
192,Conc1.JPG,23,B7,-1,-1
192,Conc1.JPG,24,B4,-1,-1
192,Conc1.JPG,24,B5,-1,-1
192,Conc1.JPG,24,B6,-1,-1
192,Conc1.JPG,24,B7,-1,-1
192,Conc1.JPG,25,B4,-1,-1
192,Conc1.JPG,25,B5,-1,-1
192,Conc1.JPG,25,B6,-1,-1
192,Conc1.JPG,25,B7,-1,-1
192,Conc1.JPG,26,B4,-1,-1
192,Conc1.JPG,26,B5,-1,-1
192,Conc1.JPG,26,B6,-1,-1
192,Conc1.JPG,26,B7,-1,-1
192,Conc1.JPG,27,B4,-1,-1
192,Conc1.JPG,27,B5,-1,-1
192,Conc1.JPG,27,B6,-1,-1
192,Conc1.JPG,27,B7,-1,-1
192,Conc1.JPG,28,B4,-1,-1
192,Conc1.JPG,28,B5,-1,-1
192,Conc1.JPG,28,B6,-1,-1
192,Conc1.JPG,28,B7,-1,-1
192,Conc1.JPG,29,B4,-1,-1
192,Conc1.JPG,29,B5,-1,-1
192,Conc1.JPG,29,B6,-1,-1
192,Conc1.JPG,29,B7,-1,-1
192,Conc1.JPG,30,B4,-1,-1
192,Conc1.JPG,30,B5,-1,-1
192,Conc1.JPG,30,B6,-1,-1
192,Conc1.JPG,30,B7,-1,-1
193,Conc1.JPG,1,B4,323,303
193,Conc1.JPG,1,B5,-1,-1
193,Conc1.JPG,1,B6,662,455
193,Conc1.JPG,1,B7,1060,298
193,Conc1.JPG,2,B4,459,299
193,Conc1.JPG,2,B5,-1,-1
193,Conc1.JPG,2,B6,794,434
193,Conc1.JPG,2,B7,430,162
193,Conc1.JPG,3,B4,-1,-1
193,Conc1.JPG,3,B5,-1,-1
193,Conc1.JPG,3,B6,-1,-1
193,Conc1.JPG,3,B7,-1,-1
193,Conc1.JPG,4,B4,-1,-1
193,Conc1.JPG,4,B5,-1,-1
193,Conc1.JPG,4,B6,-1,-1
193,Conc1.JPG,4,B7,-1,-1
193,Conc1.JPG,5,B4,-1,-1
193,Conc1.JPG,5,B5,-1,-1
193,Conc1.JPG,5,B6,-1,-1
193,Conc1.JPG,5,B7,-1,-1
193,Conc1.JPG,6,B4,-1,-1
193,Conc1.JPG,6,B5,-1,-1
193,Conc1.JPG,6,B6,-1,-1
193,Conc1.JPG,6,B7,-1,-1
193,Conc1.JPG,7,B4,-1,-1
193,Conc1.JPG,7,B5,-1,-1
193,Conc1.JPG,7,B6,-1,-1
193,Conc1.JPG,7,B7,-1,-1
193,Conc1.JPG,8,B4,-1,-1
193,Conc1.JPG,8,B5,-1,-1
193,Conc1.JPG,8,B6,-1,-1
193,Conc1.JPG,8,B7,-1,-1
193,Conc1.JPG,9,B4,-1,-1
193,Conc1.JPG,9,B5,-1,-1
193,Conc1.JPG,9,B6,-1,-1
193,Conc1.JPG,9,B7,-1,-1
193,Conc1.JPG,10,B4,-1,-1
193,Conc1.JPG,10,B5,-1,-1
193,Conc1.JPG,10,B6,-1,-1
193,Conc1.JPG,10,B7,-1,-1
193,Conc1.JPG,11,B4,-1,-1
193,Conc1.JPG,11,B5,-1,-1
193,Conc1.JPG,11,B6,-1,-1
193,Conc1.JPG,11,B7,-1,-1
193,Conc1.JPG,12,B4,-1,-1
193,Conc1.JPG,12,B5,-1,-1
193,Conc1.JPG,12,B6,-1,-1
193,Conc1.JPG,12,B7,-1,-1
193,Conc1.JPG,13,B4,-1,-1
193,Conc1.JPG,13,B5,-1,-1
193,Conc1.JPG,13,B6,-1,-1
193,Conc1.JPG,13,B7,-1,-1
193,Conc1.JPG,14,B4,-1,-1
193,Conc1.JPG,14,B5,-1,-1
193,Conc1.JPG,14,B6,-1,-1
193,Conc1.JPG,14,B7,-1,-1
193,Conc1.JPG,15,B4,-1,-1
193,Conc1.JPG,15,B5,-1,-1
193,Conc1.JPG,15,B6,-1,-1
193,Conc1.JPG,15,B7,-1,-1
193,Conc1.JPG,16,B4,-1,-1
193,Conc1.JPG,16,B5,-1,-1
193,Conc1.JPG,16,B6,-1,-1
193,Conc1.JPG,16,B7,-1,-1
193,Conc1.JPG,17,B4,-1,-1
193,Conc1.JPG,17,B5,-1,-1
193,Conc1.JPG,17,B6,-1,-1
193,Conc1.JPG,17,B7,-1,-1
193,Conc1.JPG,18,B4,-1,-1
193,Conc1.JPG,18,B5,-1,-1
193,Conc1.JPG,18,B6,-1,-1
193,Conc1.JPG,18,B7,-1,-1
193,Conc1.JPG,19,B4,-1,-1
193,Conc1.JPG,19,B5,-1,-1
193,Conc1.JPG,19,B6,-1,-1
193,Conc1.JPG,19,B7,-1,-1
193,Conc1.JPG,20,B4,-1,-1
193,Conc1.JPG,20,B5,-1,-1
193,Conc1.JPG,20,B6,-1,-1
193,Conc1.JPG,20,B7,-1,-1
193,Conc1.JPG,21,B4,-1,-1
193,Conc1.JPG,21,B5,-1,-1
193,Conc1.JPG,21,B6,-1,-1
193,Conc1.JPG,21,B7,-1,-1
193,Conc1.JPG,22,B4,-1,-1
193,Conc1.JPG,22,B5,-1,-1
193,Conc1.JPG,22,B6,-1,-1
193,Conc1.JPG,22,B7,-1,-1
193,Conc1.JPG,23,B4,-1,-1
193,Conc1.JPG,23,B5,-1,-1
193,Conc1.JPG,23,B6,-1,-1
193,Conc1.JPG,23,B7,-1,-1
193,Conc1.JPG,24,B4,-1,-1
193,Conc1.JPG,24,B5,-1,-1
193,Conc1.JPG,24,B6,-1,-1
193,Conc1.JPG,24,B7,-1,-1
193,Conc1.JPG,25,B4,-1,-1
193,Conc1.JPG,25,B5,-1,-1
193,Conc1.JPG,25,B6,-1,-1
193,Conc1.JPG,25,B7,-1,-1
193,Conc1.JPG,26,B4,-1,-1
193,Conc1.JPG,26,B5,-1,-1
193,Conc1.JPG,26,B6,-1,-1
193,Conc1.JPG,26,B7,-1,-1
193,Conc1.JPG,27,B4,-1,-1
193,Conc1.JPG,27,B5,-1,-1
193,Conc1.JPG,27,B6,-1,-1
193,Conc1.JPG,27,B7,-1,-1
193,Conc1.JPG,28,B4,-1,-1
193,Conc1.JPG,28,B5,-1,-1
193,Conc1.JPG,28,B6,-1,-1
193,Conc1.JPG,28,B7,-1,-1
193,Conc1.JPG,29,B4,-1,-1
193,Conc1.JPG,29,B5,-1,-1
193,Conc1.JPG,29,B6,-1,-1
193,Conc1.JPG,29,B7,-1,-1
193,Conc1.JPG,30,B4,-1,-1
193,Conc1.JPG,30,B5,-1,-1
193,Conc1.JPG,30,B6,-1,-1
193,Conc1.JPG,30,B7,-1,-1
194,Conc1.JPG,1,B4,457,364
194,Conc1.JPG,1,B5,393,148
194,Conc1.JPG,1,B6,65,534
194,Conc1.JPG,1,B7,223,390
194,Conc1.JPG,2,B4,315,375
194,Conc1.JPG,2,B5,592,146
194,Conc1.JPG,2,B6,255,530
194,Conc1.JPG,2,B7,351,392
194,Conc1.JPG,3,B4,172,388
194,Conc1.JPG,3,B5,530,148
194,Conc1.JPG,3,B6,-1,-1
194,Conc1.JPG,3,B7,561,386
194,Conc1.JPG,4,B4,70,393
194,Conc1.JPG,4,B5,-1,-1
194,Conc1.JPG,4,B6,-1,-1
194,Conc1.JPG,4,B7,-1,-1
194,Conc1.JPG,5,B4,-1,-1
194,Conc1.JPG,5,B5,-1,-1
194,Conc1.JPG,5,B6,-1,-1
194,Conc1.JPG,5,B7,-1,-1
194,Conc1.JPG,6,B4,-1,-1
194,Conc1.JPG,6,B5,-1,-1
194,Conc1.JPG,6,B6,-1,-1
194,Conc1.JPG,6,B7,-1,-1
194,Conc1.JPG,7,B4,-1,-1
194,Conc1.JPG,7,B5,-1,-1
194,Conc1.JPG,7,B6,-1,-1
194,Conc1.JPG,7,B7,-1,-1
194,Conc1.JPG,8,B4,-1,-1
194,Conc1.JPG,8,B5,-1,-1
194,Conc1.JPG,8,B6,-1,-1
194,Conc1.JPG,8,B7,-1,-1
194,Conc1.JPG,9,B4,-1,-1
194,Conc1.JPG,9,B5,-1,-1
194,Conc1.JPG,9,B6,-1,-1
194,Conc1.JPG,9,B7,-1,-1
194,Conc1.JPG,10,B4,-1,-1
194,Conc1.JPG,10,B5,-1,-1
194,Conc1.JPG,10,B6,-1,-1
194,Conc1.JPG,10,B7,-1,-1
194,Conc1.JPG,11,B4,-1,-1
194,Conc1.JPG,11,B5,-1,-1
194,Conc1.JPG,11,B6,-1,-1
194,Conc1.JPG,11,B7,-1,-1
194,Conc1.JPG,12,B4,-1,-1
194,Conc1.JPG,12,B5,-1,-1
194,Conc1.JPG,12,B6,-1,-1
194,Conc1.JPG,12,B7,-1,-1
194,Conc1.JPG,13,B4,-1,-1
194,Conc1.JPG,13,B5,-1,-1
194,Conc1.JPG,13,B6,-1,-1
194,Conc1.JPG,13,B7,-1,-1
194,Conc1.JPG,14,B4,-1,-1
194,Conc1.JPG,14,B5,-1,-1
194,Conc1.JPG,14,B6,-1,-1
194,Conc1.JPG,14,B7,-1,-1
194,Conc1.JPG,15,B4,-1,-1
194,Conc1.JPG,15,B5,-1,-1
194,Conc1.JPG,15,B6,-1,-1
194,Conc1.JPG,15,B7,-1,-1
194,Conc1.JPG,16,B4,-1,-1
194,Conc1.JPG,16,B5,-1,-1
194,Conc1.JPG,16,B6,-1,-1
194,Conc1.JPG,16,B7,-1,-1
194,Conc1.JPG,17,B4,-1,-1
194,Conc1.JPG,17,B5,-1,-1
194,Conc1.JPG,17,B6,-1,-1
194,Conc1.JPG,17,B7,-1,-1
194,Conc1.JPG,18,B4,-1,-1
194,Conc1.JPG,18,B5,-1,-1
194,Conc1.JPG,18,B6,-1,-1
194,Conc1.JPG,18,B7,-1,-1
194,Conc1.JPG,19,B4,-1,-1
194,Conc1.JPG,19,B5,-1,-1
194,Conc1.JPG,19,B6,-1,-1
194,Conc1.JPG,19,B7,-1,-1
194,Conc1.JPG,20,B4,-1,-1
194,Conc1.JPG,20,B5,-1,-1
194,Conc1.JPG,20,B6,-1,-1
194,Conc1.JPG,20,B7,-1,-1
194,Conc1.JPG,21,B4,-1,-1
194,Conc1.JPG,21,B5,-1,-1
194,Conc1.JPG,21,B6,-1,-1
194,Conc1.JPG,21,B7,-1,-1
194,Conc1.JPG,22,B4,-1,-1
194,Conc1.JPG,22,B5,-1,-1
194,Conc1.JPG,22,B6,-1,-1
194,Conc1.JPG,22,B7,-1,-1
194,Conc1.JPG,23,B4,-1,-1
194,Conc1.JPG,23,B5,-1,-1
194,Conc1.JPG,23,B6,-1,-1
194,Conc1.JPG,23,B7,-1,-1
194,Conc1.JPG,24,B4,-1,-1
194,Conc1.JPG,24,B5,-1,-1
194,Conc1.JPG,24,B6,-1,-1
194,Conc1.JPG,24,B7,-1,-1
194,Conc1.JPG,25,B4,-1,-1
194,Conc1.JPG,25,B5,-1,-1
194,Conc1.JPG,25,B6,-1,-1
194,Conc1.JPG,25,B7,-1,-1
